2001-07-28,-52.3050874737
2001-08-14,-39.8419626564
2001-08-28,-44.9194017048
2001-09-14,0.0
2001-09-28,-8.53087107277
2002-04-14,-45.6274478346
2002-04-28,-32.7364536558
2002-05-14,-28.2250558433
2002-05-28,-45.9717997875
2002-06-14,-19.1867594476
2002-06-28,-59.6750319021
2002-07-14,-17.4508482215
2002-07-28,-52.0125028265
2002-08-14,-22.86525725
2002-08-28,-17.1102075422
2002-09-14,-33.193797044
2002-09-28,-3.6186771007
2003-04-14,-47.7007585636
2003-04-28,-29.3193029535
2003-05-14,-18.3092050349
2003-05-28,-20.3798585371
2003-06-14,-57.5806880459
2003-06-28,-78.809390504
2003-07-14,-66.6090530783
2003-07-28,-71.0414748561
2003-08-14,-80.5201246576
2003-08-28,-54.1653279713
2003-09-14,-28.9840859374
2003-09-28,-9.50460636402
2004-04-14,-42.6277764146
2004-04-28,-48.4963468533
2004-05-14,-37.9005427775
2004-05-28,-67.0719603609
2004-06-14,-60.4833779247
2004-06-28,-35.4871359913
2004-07-14,-37.8123439056
2004-07-28,-51.1118192206
2004-08-14,-27.6826067411
2004-08-28,-6.49056599573
2004-09-14,-40.2851640562
2004-09-28,-13.932549695
2005-04-14,-23.8502389461
2005-04-28,-28.0614359096
2005-05-14,-31.0664948684
2005-05-28,-54.3581092851
2005-06-14,-49.5196753416
2005-06-28,-75.4934692497
2005-07-14,-38.1928173235
2005-07-28,-25.8004478883
2005-08-14,-12.2323251307
2005-08-28,-15.4498848057
2005-09-14,-39.6286963054
2005-09-28,-33.0799028896
2006-04-14,-31.0772301993
2006-04-28,-47.7580877659
2006-05-14,-60.6574620711
2006-05-28,-7.45058723829
2006-06-14,-36.7911315231
2006-06-28,-54.9072004381
2006-07-14,-78.9768970845
2006-07-28,-87.1427336488
2006-08-14,0.0
2006-08-28,-1.71927263049
2006-09-14,-42.1837588005
2006-09-28,-43.3328070131
2007-04-14,-52.6519963149
2007-04-28,-68.9149382726
2007-05-14,-27.0438383853
2007-05-28,-40.9834891532
2007-06-14,-54.2649170822
2007-06-28,-15.1626672417
2007-07-14,-30.7123662796
2007-07-28,-12.7606312371
2007-08-14,-44.1159825099
2007-08-28,-40.9632033175
2007-09-14,-43.8032560561
2007-09-28,-2.10826218705
2008-04-14,-34.0870807304
2008-04-28,-38.6178571446
2008-05-14,-69.0447542343
2008-05-28,-49.3874669042
2008-06-14,-22.2655295969
2008-06-28,-67.402264407
2008-07-14,-39.9825385548
2008-07-28,-34.8150951947
2008-08-14,-7.6889220396
2008-08-28,-19.704337869
2008-09-14,-17.061223181
2008-09-28,-40.7065706802
2009-04-14,-41.2757379191
2009-04-28,-39.6479463719
2009-05-14,-51.737063368
2009-05-28,-14.9179993519
2009-06-14,0.0
2009-06-28,-63.4623584931
2009-07-14,-35.3240098193
2009-07-28,-43.6049637711
2009-08-14,-58.5909301279
2009-08-28,-64.4454053839
2009-09-14,-54.6165802072
2009-09-28,-54.4700019926
2010-04-14,-35.6304603157
2010-04-28,-61.3783841936
2010-05-14,-39.730335519
2010-05-28,-64.251799666
2010-06-14,-50.1374961107
2010-06-28,-78.7615833019
2010-07-14,-50.880134326
2010-07-28,-67.7145120264
2010-08-14,-42.7051847172
2010-08-28,-4.98196118601
2010-09-14,-2.23389793682
2010-09-28,-2.10189745835
2011-04-14,-48.389482887
2011-04-28,-58.9367961431
2011-05-14,-73.6343935095
2011-05-28,-62.4992500315
2011-06-14,-53.0325273437
2011-06-28,-38.5132039548
2011-07-14,0.0
2011-07-28,-25.7635221467
2011-08-14,-11.1279958884
2011-08-28,-3.0619187009
2011-09-14,-14.7978090308
2011-09-28,-37.711442531
2012-04-14,-37.4843506218
2012-04-28,-10.1083369363
2012-05-14,-16.618188756
2012-05-28,-61.9946404333
2012-06-14,-21.8853452323
2012-06-28,-27.704257193
2012-07-14,0.0
2012-07-28,-32.0767654008
2012-08-14,-54.2078711313
2012-08-28,-55.2385196878
2012-09-14,-37.8573111794
2012-09-28,-11.2968587239
2013-04-14,-23.7684635082
2013-04-28,-44.8050427525
2013-05-14,-31.7130304158
2013-05-28,-3.73992786899
2013-06-14,-51.2881797511
2013-06-28,-19.2667963337
2013-07-14,-57.0427398672
2013-07-28,-29.5471869021
2013-08-14,-62.910038648
2013-08-28,-54.0544147137
2013-09-14,0.0
2013-09-28,-27.5606200916
2014-04-14,-40.9023716954
2014-04-28,-51.9079387913
2014-05-14,-16.0456121761
2014-05-28,-37.2565834549
2014-06-14,-36.935119419
2014-06-28,-66.8543547967
2014-07-14,-36.3601503509
2014-07-28,-12.0576331899
2014-08-14,-40.9754340795
2014-08-28,-6.30070117777
2014-09-14,-45.1314269587
2014-09-28,-33.9369260519
2015-04-14,-39.1748536512
2015-04-28,-53.9392546175
2015-05-14,-47.393421768
2015-05-28,-63.4223497325
2015-06-14,-69.8658201353
2015-06-28,-67.3048597035
2015-07-14,-51.1007463638
2015-07-28,-20.2518373105
2015-08-14,-10.0523586862
2015-08-28,-6.62771188753
2015-09-14,0.0
2015-09-28,-16.2153452442
